spotid	spotname	geo-coordinates
5210735	Ruthy's Bakery	40.741992	-74.008067
88482	Del Posto	40.7433634766	-74.0073609352
942722	Stop & Shop	40.742947	-74.05086
461102	Phillips De Pury	40.7427303033	-74.0076002679
1150871	La Luncheonette	40.7441581167	-74.0069782
2928658	Starbucks	40.732107102	-74.035819668
686688	Dickson's Farmstand Meats	40.7434700329	-74.0072260269
88478	Morimoto	40.7432578047	-74.007307291
1060331	Maverick Digital	40.7504017146	-74.0061782888
1028952	Bowery Eats	40.7434329165	-74.0072124187
1355984	Sterling Sound	40.74411606	-74.00693881
6562563	Squeaky Wheel Media	40.7527976333	-74.0066579833
7476500	NY To Philly Bus	40.76553297	-74.022123745
2401651	10 Avenue & West 16 Street	40.7437292626	-74.0070283413
13211	The Kitchen	40.7456946333	-74.0063953333
13598	John Connelly Presents	40.7517242333	-74.0063309667
877891	Philipps De Pury	40.7422486502	-74.007698248
2487973	Mobli Car Wash	40.7424611957	-74.0075862408
15079	The High Line	40.7423961659	-74.0075433254
430822	Smart Design	40.7508260333	-74.0060696333
7356377	Jean Shop	40.740654	-74.008569
1007282	Zieher Smith Gallery	40.7460904007	-74.006185354
757583	Top of the Standard	40.7410630426	-74.0082836151
6426704	Foxy Production	40.751762317	-74.00620315
6900079	Eat On Eight	40.751477833	-74.006132165
1445700	West Village D.O.G.	40.74080655	-74.0084246
7614587	Helicopter Area	40.754555619	-74.007106125
285054	Medialets Galactic HQ	40.7427206646	-74.0072994909
530388	Equinox 17th Street	40.7435989667	-74.0069007667
104141	TD Bank	40.7329180183	-74.0393227693
67089	Macelleria	40.7401714	-74.0088322167
793908	ATM Gallery	40.7490215333	-74.0057974167
69446	McGarryBowen	40.7511386871	-74.0059866352
595349	Edward Winkleman Gallery	40.7518190099	-74.0061126787
191542	Brass Monkey 	40.7406910373	-74.0083956417
1784499	Popeyes Louisiana Kitchen	40.7324394	-74.038108233
178405	Taxi Halal Food	40.7508044365	-74.0058943967
1596283	W 14 St & Washington St	40.7419490849	-74.0075755119
544564	Avenue	40.7442072509	-74.0065463492
93198	Starrett Lehigh Building	40.7508811	-74.0058419
33734	Food Network	40.7433106445	-74.0068523882
3456815	Artichoke Basille's	40.7440706612	-74.0065455437
36247	The Park	40.7442643168	-74.0064646088
745217	Whispr Group's Office	40.7509232474	-74.0058291504
1425077	Pier 1 Imports	40.732255346	-74.037761979
518422	Milk Studios	40.7424807046	-74.0071678162
422508	Gansevoort 69	40.7392199	-74.00933688
7336139	All Saints Spitafelds	40.7415421681	-74.0076668912
13116	The Standard Hotel	40.7409248514	-74.0080475807
286318	Jeffrey New York	40.7419734712	-74.0073823929
5210555	The River That Flows Both Ways By Spencer Finch	40.743592897	-74.006603102
6750675	Bitforms	40.749567	-74.005579
4950368	Le Bain at The Standard	40.7409736248	-74.00796175
506357	Mr. Youth	40.7432589252	-74.0067281567
210170	Best Buy	40.7324621285	-74.0387561917
6515942	ProjectMag_NYC2	40.741032817	-74.00789785
5209540	The Star on 18 Diner	40.7444443236	-74.0062389874
979379	Mass Transmit	40.7439155165	-74.0063873856
6426125	Chelsea Market Baskets	40.742976321	-74.006771692
13673	Appellation Wine & Spirits	40.7454371333	-74.00588035
546407	Comme des Garçons	40.7474769333	-74.0055117667
7386021	Mr Youth	40.743269403	-74.006585711
7442032	Bowery Kitchen Supply	40.743111489	-74.006652832
7266491	Gallery Henoch	40.750179087	-74.005478653
590454	Bruce Silverstein Gallery	40.74891235	-74.0053984667
6907275	Boom Boom Room at The Standard	40.73111367	-74.03346711
1007507	Carolina Nitsch Project Space	40.7472971259	-74.0054469225
2660451	HSBC	40.730971983	-74.032514383
1108007	Industria	40.73809474	-74.01001185
7153217	Schroeder Romero And Shredder	40.74982738	-74.00534653
7153197	George Adams Gallery	40.74982738	-74.00534653
4250630	Sarabeth's Kitchen	40.7425603741	-74.0067907519
1171762	The Standard Biergarten	40.7406565971	-74.0078866482
6375148	Candelonia	40.743615463	-74.006288052
58551	1Oak	40.7438771608	-74.0061828671
756016	Massimo Bizzocchi	40.7417296076	-74.007178545
482501	Moran's Chelsea	40.745225223	-74.0057344027
590361	Andrea Rosen Gallery	40.74878785	-74.0052502333
3989284	Matthew Marks Gallery	40.74871265	-74.005249217
144944	The Standard Grill	40.7407947889	-74.0077364445
1151559	The Living Room (The Standard)	40.7408110467	-74.0077257156
1408799	Ohm	40.751056224	-74.00542396
1147177	Hector's Place Restaurant	40.7402495864	-74.00806856
156682	Empire Diner	40.74660444	-74.00539207
590283	Gladstone Gallery	40.7478809667	-74.0052376
2683092	weehawken park and recreation center	40.764462	-74.016899
7614731	Kyle Edit	40.740922817	-74.007587392
590507	Danziger Projects	40.7493097	-74.0051797833
1095222	601	40.7514585062	-74.0054180335
4691071	RAOUL NEW YORK	40.75320768	-74.00584918
7353004	Lincoln Tunnel	40.766066	-74.021351
1300477	Michael Mazzeo Gallery 526 W 26 St	40.74945086	-74.00515282
7466627	A Bell For Every Minute	40.741109782	-74.007406868
1330275	Scoop	40.74121665	-74.0073173667
6524841	Cordero Elementary School/ PS 37	40.73113119	-74.03493046
1591444	Manhattan Motorcars	40.751282428	-74.005320523
540454	Edison Park Fast	40.7470457167	-74.0052158167
7570449	Limoland	40.739907219	-74.008180011
40329	Cookshop	40.7456313178	-74.0054538846
584287	Flag Art Foundation	40.7489770556	-74.0050722866
6706360	New York Burger Co. 	40.747516493	-74.005129455
762787	the crib spot	40.745399	-74.052879
13220	CRG Gallery	40.7472654587	-74.0051379539
2519036	Home	40.748650382	-74.005048041
590421	Luhring Augustine Gallery	40.7490629	-74.00504315
7504619	The Stanford Grill	40.740469245	-74.007717138
764263	Cafe Gitane	40.7382499871	-74.0094994291
564237	SEA Thai Restaurant	40.7403385338	-74.0077825437
6520314	Earnest Sewn	40.73990482	-74.0080679
589687	Steven Kasher Gallery	40.7480820402	-74.0050123237
255020	The Jane	40.7382006711	-74.0094900747
1230931	Guardian Angel	40.7466148378	-74.005150795
1068839	That Cat Camera Support	40.7428101167	-74.0063191
7553171	Highline Park	40.747364928	-74.00504002
6563564	The Marais	40.74795942	-74.004985487
113043	Diane von Furstenberg	40.7412856333	-74.0070919667
729927	Mike Weiss Gallery	40.7488236406	-74.0049281716
1558932	People's Pop	40.74228881	-74.0065244852
89474	Hogs & Heifers	40.7410249789	-74.007221451
113476	Betaworks	40.7404042261	-74.0075976497
3474491	Vince	40.7400875694	-74.0078115463
235874	DDCLAB	40.7415118096	-74.0068942883
265104	95 Horatio	40.7394429989	-74.0082822767
6773283	Generra	40.739695959	-74.008083194
590248	Marianne Boesky Gallery	40.7483136833	-74.0048530667
802036	Izakaya Ten	40.7472857227	-74.0049089641
1073213	Chelsea Thai	40.7430166655	-74.0060471808
398984	Modell's Sporting Goods	40.7309174232	-74.0351057053
3355788	1 Shore Lane	40.730520533	-74.03240325
7193587	Chelsea Modern	40.745153729	-74.005268903
1094075	Amnesia NYC	40.7536341013	-74.0055938755
6773317	Ted Baker	40.740042374	-74.007666389
1903947	Wild At Play	40.730423842	-74.03198359
138472	Tory Burch	40.7400875694	-74.0076076984
6773220	Inprovd	40.739637494	-74.007920529
7153287	Stephen haller 	40.750462126	-74.004780171
5467370	The Pace Gallery - 510 W 25th St	40.7493946255	-74.004689455
351364	192 Books	40.7466350167	-74.0048386333
1007645	Max Protech Gallery	40.7471009996	-74.0047686526
1007620	D'Amelio Terras	40.7471009996	-74.0047686526
13223	Metro Pictures	40.7487452048	-74.0046548903
3144519	Newport Vision	40.730359583	-74.031984267
865430	The Desmond Tutu Center	40.7463886521	-74.0048232782
6922724	IMPROVD	40.739534795	-74.007897377
6338058	Chipotle Marketing	40.739392734	-74.007993623
863520	Staples	40.7307222999	-74.0348911285
6931628	The Green Table	40.74258962	-74.006018597
648540	ChallengePost	40.7411522342	-74.0067760111
714649	WorkSmart Labs	40.74902587	-74.00457043
6362167	TigerSpike	40.742672542	-74.005955458
27836	The Chelsea Market	40.7425115937	-74.0060305595
1213949	Bold Hype Gallery	40.751669283	-74.004843433
5691424	Mr Brainwash Gallery	40.740663775	-74.007050668
383006	Hess	40.7315853833	-74.0385645
294127	Highline Ballroom	40.7431114894	-74.0057301521
351435	Printed Matter	40.7467859667	-74.0046807
6664515	Under the Hudson River	40.761028	-74.010492
7570386	Puma Black	40.741566894	-74.006462842
6438915	Manhattan Fruit Exchange	40.74233494	-74.00605853
721567	Drive In Studio	40.7442099876	-74.0052790379
6586846	Armando Corral Salon	40.740565332	-74.007033473
885356	Lucy's Whey	40.7423612983	-74.0060065603
541484	Alexander McQueen	40.7414776143	-74.0064704418
4844102	Blood Manor	40.750776574	-74.004573315
1007530	Sonnabend Gallery	40.7469980651	-74.004561492
1023980	TREC rental	40.7442395422	-74.0051968025
744996	Dickson's Farmstand Meats	40.7428244588	-74.0057398913
1313865	Clement Clarke Moore Park	40.746753217	-74.004577117
5210951	Buon Italia	40.742151	-74.006051
5211482	Posman Books	40.742151	-74.006051
5211302	Imports from Marrakech	40.742151	-74.006051
1345688	Noho Gallery	40.74947015	-74.0044315
239586	Ajna Bar	40.7400939134	-74.0072686886
475665	Fig & Olive	40.7406188315	-74.0069162453
3455939	MPD	40.739477	-74.007715
657399	Yossi Milo Gallery	40.7494965	-74.0044211333
211272	STK	40.7399646365	-74.007353143
1057003	Tenjune	40.7399571572	-74.007343796
339750	Ronny Brook Farm Dairy	40.7423428968	-74.0059159798
7558548	Aperture Foundation	40.751044	-74.004528
1092816	Mitchell, Ines And Nash	40.7498977333	-74.0043958333
2000757	Imaginary Forces	40.7504153252	-74.0044426918
1345408	10th Avenue Pizza & Deli	40.74770438	-74.00438976
1007948	Bryce Wolkowitz	40.7481824667	-74.004355
480876	Witzenhausen Gallery	40.7512237833	-74.00452825
1060674	Goldcrest Screening Room	40.738907112	-74.0080746793
1237526	Cedar Lake Theatre	40.7503262	-74.00439909
62838	Ninth Street Espresso	40.7421812329	-74.0059271018
239233	Tia Pol	40.74715405	-74.0044184
229370	Son Cubano	40.74121725	-74.0064469667
1370317	Perry Rubenstein Gallery	40.74773436	-74.0043469
6834875	Kava Cafe	40.738991	-74.007969
2753745	Newport Dry Cleaners	40.730095867	-74.031919917
735493	The Lobster Place	40.7425376375	-74.0057077835
948613	Carlton Cards	40.73159605	-74.03930383
7366547	The Highliner	40.7471350641	-74.0043671399
7134860	De Buck Gallery	40.749194793	-74.004259666
6438817	nutbox	40.7421088	-74.0058805889
2659448	AquaBlu Tower	40.730039583	-74.031669917
7017382	AllSaints Meatpacking District	40.740717304	-74.006652995
6438754	Jacques Torres Chocolate	40.743344	-74.005299
121064	The Half King	40.7480094884	-74.0042262862
6666702	Food Basic	40.76431338	-74.04359554
866866	Rare Gallery	40.7510240145	-74.0043408876
2623480	Bar Suzette: World Crepe Bar	40.74209252	-74.00580328
7153175	Mary Ryan Gallery  	40.749886008	-74.004188157
1238085	Ramscale penthouse	40.73674568	-74.009873329
7398738	KINZ+TILLOU	40.7501539	-74.0041797
172023	Amy's Bread	40.7420715163	-74.0057645392
6605512	Jingle	40.742154898	-74.005686804
566425	Abe & Arthur's	40.7413925577	-74.0060880748
6438888	The Filling Station 	40.74208783	-74.00570863
461186	Google	40.7423717798	-74.0055638552
7555022	Efva Attling New York	40.740087569	-74.006845951
1136597	Drunken Horse	40.74704	-74.004143
664622	RdV	40.7409057617	-74.0063171387
652014	Son Cubano	40.7412218	-74.0061247833
1269416	Dine & Murphy Gallery	40.75047737	-74.00411188
425909	Bumble and bumble.	40.74038665	-74.0066179833
6986044	West Village	40.737785775	-74.008670738
658045	Rush Arts	40.7500732	-74.0040545833
2587892	Hudson River Waterfront Park	40.7360229443	-74.0105366707
13594	Mixed Greens	40.7501773864	-74.0040492712
1033566	Tesla Motors	40.7494423167	-74.0039842833
953379	Hugo Boss	40.7414532278	-74.005934
6648120	Trina Turk	40.74167853	-74.00580155
6648119	Trina Turk	40.74167853	-74.00580155
612062	Clamp Art	40.7499154284	-74.0039917945
7153159	Claire Oliver Gallery 	40.749626799	-74.003952721
1033616	From Earth To You	40.7488702333	-74.0039315833
210163	WebMD	40.7408353	-74.0062502
590190	Jim Kempner Fine Art	40.7480414667	-74.00394535
71960	PPOW	40.7492932169	-74.0039285849
231772	Bistro Bagatelle	40.7405711951	-74.0064047852
171954	The Red Cat	40.7478703667	-74.0039523333
7099080	Green Rock	40.734574	-74.012332
7101447	Wicked Wolf	40.734574	-74.012332
2659754	Newport Spirts	40.729879167	-74.032681317
493147	Cielo	40.7398527667	-74.0068667923
399976	Revel	40.7398367035	-74.0068697587
530343	5 Ninth	40.74082589	-74.00620925
456858	Bottino Take Out	40.7490480333	-74.0038667833
113287	Wired Store	40.7403774833	-74.00646595
13371	Design Within Reach	40.7411524602	-74.0059876442
590160	Max Lang Gallery	40.7478161283	-74.0038871148
512814	Kiss & Fly	40.7403504333	-74.0064432167
7064526	Kiss And Fly	40.740585975	-74.00628015
954191	Chelsea Wine Vault	40.7422092051	-74.0053653717
469694	Dorrian's	40.730032998	-74.0344493452
4075249	Griffin	40.739545781	-74.006943368
7438912	Sleep No More	40.751073417	-74.003945083
7314321	Soho House Pool Roof Top	40.74068433	-74.00616472
6487335	Villa Pacri	40.739477	-74.006977
1531082	La Gazzetta	40.7394708377	-74.0069789817
13590	James Cohan Gallery	40.7500602252	-74.0038024792
617927	Buddah Bar - New York	40.74082434	-74.0060622
7460626	Gunbar	40.7394867096	-74.0069530933
1160993	30 Newport Parkway	40.7298523686	-74.0334963799
27885	Hudson River	40.7614309033	-74.0099143982
356695	The Eagle	40.751697004	-74.0040218949
1458272	Alexander McQueen	40.74072629	-74.00610846
313785	Paradou	40.7397215526	-74.0067694751
7579791	The Ranch	40.747521452	-74.003784751
47083	5/9th	40.7394222698	-74.0069714588
749744	Cat's Apt	40.7298969719	-74.0339688464
1085837	Pepe Giallo	40.7493370771	-74.0037024021
7220730	The Gansevoort	40.74069213	-74.00606632
7153246	Loretta Howard	40.749346449	-74.00368713
370023	Fat Witch 	40.7411735508	-74.0057747932
2349815	USPS Post Office	40.7480494503	-74.0036970377
655980	Friedman's Lunch	40.74083733	-74.00596302
244214	Tortilla Flats	40.7374448651	-74.0085745912
688417	Chelsea Thai Wholesale	40.74076551	-74.00596821
7279653	Brecht Forum	40.7363560328	-74.0096308094
435326	The Griffin	40.74071836	-74.00595718
6651850	Chandler Chicco Companies	40.74090939	-74.00584179
428440	Paul Rudd's House	40.7381817258	-74.0078121365
6972519	Acumen Fund	40.741004	-74.005773
7313152	Soho House Roof Top Pool	40.74065808	-74.005951228
729772	Friedman Benda	40.7500123404	-74.0035843849
3144591	Bambi Baby	40.72954835	-74.0321715
7025972	Buonitalia	40.74096149	-74.00574088
364718	Dr. Daub's Office	40.76562404	-74.04213118
239785	Soho House New York	40.740534663	-74.005998373
332301	Marquee Nightclub	40.75022006	-74.00358116
21553	Apple Store, West 14th Street	40.7412987797	-74.0055263042
1074111	Anthropologie	40.7409147	-74.00574308
579338	Trestle on Tenth	40.7484111467	-74.0035092831
1594029	West 23rd St & 10 Avenue	40.7478189468	-74.0035307407
7443154	STK	40.74087351	-74.00573378
5161393	CarteBlanche	40.74091148	-74.00569707
194358	Pastis	40.7397496726	-74.0064277651
7507722	Macelleria	40.739332344	-74.006708786
443605	The Pink Elepannt	40.7505986333	-74.00353435
2931646	Thomas Jefferson Building	40.729640883	-74.033768417
6350755	Gaslight Pizzeria	40.740847504	-74.005687231
7403654	Crazy Levi's Pinball	40.750426054	-74.0034931898
6923406	The Standard Hotel - Bar	40.73568499	-74.01014292
1333022	Weehawken Municipal Building	40.767608643	-74.022018433
885966	Hotel Gansevoort	40.74102294	-74.0055558
799007	Eleni's 	40.7416534812	-74.0052087348
3144639	Stevens Cooperative School	40.7294422	-74.032349383
411122	General Theological Seminary	40.7455359667	-74.0037452
1001558	Scores	40.7512359333	-74.0035636333
151071	Manhattan Mini Storage	40.74952667	-74.00337827
5996547	Eleni's	40.74113494	-74.00545221
102468	Entwine	40.7373302919	-74.0083070844
7176375	Merce Cunningham Dance Company	40.736453095	-74.00920126
1333941	Art Bar	40.74092513	-74.00556582
1088821	Stella's Pizza	40.74096	-74.00554138
808866	Nero D'Avola	40.7393051385	-74.0066166552
681840	BN.com	40.7416548833	-74.0051429667
6460077	Ruthy's	40.741884055	-74.005022049
520638	Barbuto	40.7373882167	-74.0082163333
915495	Sperone Westwater	40.74107843	-74.00543969
58496	Spice Market	40.7405398781	-74.0057506218
568981	Ovest (Luzzo's West)	40.7506073167	-74.00341465
789985	NanoGIANT New York Offices	40.7398915493	-74.0061608392
769627	BN.com	40.74053829	-74.0057404
5221261	Cooking Channel Food Truck	40.74078422	-74.00557852
7505892	Louell's	40.748232847	-74.003292335
4128314	Don Giovanni Ristorante	40.747184753	-74.003341675
148162	Home	40.7473027541	-74.0033264006
897992	The Lobster Place	40.74090158	-74.00544345
890014	Comix	40.74101048	-74.00537818
1043062	Gaslight Pizza	40.7405131538	-74.0056718634
2415647	MLB Advanced Media	40.7421929476	-74.0047430992
850529	Ivillage.com	40.74099195	-74.00536924
433643	Burke's Bar	40.73043841	-74.03837817
921800	The New School for Drama	40.7361774046	-74.0092813969
677513	Valero - Newport	40.7315951833	-74.0417555833
173842	202	40.7419639158	-74.0048131951
5535736	Dickson's	40.741112667	-74.00526155
998791	Crepe Cafe Cart	40.7352391	-74.0103697667
6787977	Anthropologie	40.741695929	-74.004940645
644326	Green Table	40.7411036869	-74.0052580833
264979	Starbucks	40.7417377364	-74.0049147606
6595239	The Bunker	40.74066234	-74.00549529
6466329	Melissa Shoes Sample Sale	40.750600975	-74.003243128
466656	Subway	40.74343065	-74.0041378833
6336167	Tuck Shop	40.741967	-74.004772
1596336	10th Avenue & West 25th Street	40.7490613823	-74.0031123161
864261	The Collective	40.7396217966	-74.006129144
480715	Sunoco	40.7312106782	-74.0409333177
5078521	Apple Corporate Headquarters	40.741379786	-74.005044954
418526	Tanuki Tavern	40.7398355699	-74.0059795976
231271	Buddakan	40.7420385013	-74.0047001839
1261062	Yext HQ	40.741678533	-74.00487235
380387	Theory	40.7394739293	-74.0062090219
59679	Bill's Bar & Burger	40.7402603105	-74.0056617558
376807	Betaworks	40.7409208667	-74.0052387667
2379953	Solstice	40.74105441	-74.00516067
2954422	Fat Witch Brownies	40.741700723	-74.004804138
426082	Gas Light	40.7409208167	-74.0052239
2625809	Anthropologie	40.7416547	-74.0047948444
1249897	Cinematographer's Guild	40.740836	-74.005228
75889	Gansevoort Hotel	40.7399168602	-74.0057650208
1186151	Pershing Field	40.74112955	-74.0533509
952653	Spotify	40.7416386833	-74.0047472
4485666	Le Pain Quotidien	40.7412159034	-74.0049683395
56831	Old Homestead Steak House	40.7412500066	-74.0049469471
158533	POP Burger	40.7413249376	-74.004896762
2660621	Elephant Plaza	40.729099333	-74.032261633
641469	Plunge	40.7398671511	-74.0057554471
453933	London Terrace Gardens	40.747237791	-74.0029890962
190982	Rescue Beauty Lounge	40.7392851588	-74.0061261518
3361083	Oakley	40.740952821	-74.005045232
738975	Christian Louboutin - West Village	40.7391089833	-74.0062453833
6834941	Malaparte	40.7368716927	-74.0081469417
142254	The Diner	40.7409838212	-74.0049977224
999578	Dos Caminos Meatpacking	40.7402776343	-74.0054151343
7211071	Westbeth	40.73667749	-74.008325719
6447759	Joshua Liner Gallery	40.75188463	-74.00316113
14403	Barocco Wine Bar	40.74324845	-74.0038847833
5442842	9 Av & W 18 St	40.7430220744	-74.0039384365
738976	Christian Louboutin - West Village	40.7387511939	-74.0063871825
210855	675 Bar	40.7402161	-74.0053484
13923	The Rusty Knot	40.7351966259	-74.0098285616
191524	Scarpetta	40.7407343159	-74.005001058
833720	El Faro Restaurant	40.7386894771	-74.0063687823
7084281	Buritica HQ	40.768893656	-74.029553126
399944	Provocateur	40.7398976376	-74.0054205367
11803	J P Morgan Chase	40.7291722167	-74.034698
391302	Glass	40.7497710031	-74.0026460695
1396038	Drive In 24 Studios	40.74361103	-74.00353348
1096898	Comix	40.7413295167	-74.00448665
303727	Super Buy Rite Wines & Liquor	40.731052069	-74.0417299516
750110	Mansion	40.7528785	-74.00308975
1105402	Zemi Restaurant Inc	40.7437	-74.003416
637714	The Cabanas 	40.742637995	-74.0038204193
408314	New China Restaurant	40.7430154165	-74.0036571122
2949482	Subway	40.7431236824	-74.0036058426
28111	Google 	40.7417894976	-74.0041874856
636806	Hiro Ballroom	40.7424611957	-74.0038740635
2447093	Stella's Pizza	40.742901978	-74.003676523
919120	Great Sphinx Food Cart	40.7418805333	-74.0041260333
518325	La Bottega	40.7424103912	-74.0038727224
821849	Quo	40.7496850333	-74.0025023333
427551	Matsuri	40.7422634686	-74.0039326245
45946	The Maritime Hotel	40.7423392648	-74.0038914978
821845	Qui	40.7496769333	-74.00248505
378048	Knoll Studios	40.74207	-74.003975
1087007	Greene Naftali	40.75012642	-74.00248706
6459870	Galanga Garden	40.743656106	-74.003326893
923559	19th & 9th Play	40.744189771	-74.0031408823
7610483	Brownfeld Auto Service	40.751885182	-74.002726169
590197	Broken Motorsports	40.7682485779	-74.0369908746
6783842	Google NYC	40.740349	-74.004859
210085	The Home Depot	40.730567827	-74.0408885479
421494	New Jersey/New York State Line Lincoln Tunnel	40.7628101091	-74.0097054505
68644	Holland Tunnel	40.7285271242	-74.0290546417
6950599	Cafe de spring	40.7285271242	-74.0290546417
680655	The Simple Kitchen	40.7427492255	-74.0035968509
1141662	Quo	40.7514086833	-74.0025716333
513695	Automatic Slims	40.7362869639	-74.0080925194
916664	Palazzo Chupi	40.7353725812	-74.0090990067
220280	Red Market Salon	40.7393152095	-74.0054828052
224364	Dub Cafe	40.7405254594	-74.0046973427
7582722	The High Line	40.751121216	-74.002506706
4777071	Rockit	40.751339982	-74.002527846
67247	Comix	40.7407460153	-74.0045392513
126197	Fatty Crab	40.7390876946	-74.0055906773
717555	Sean Kelly Gallery	40.7522666	-74.0026763833
351589	Gotham Pizza	40.7438760865	-74.0030943298
7434991	Salinas	40.7437060964	-74.0031461252
6447701	DubSpot	40.7404946115	-74.0046296589
1135996	La Cucina	40.7497981	-74.0022733
1435906	Paul Kasmin Gallery	40.750112933	-74.002287067
411246	D'Agostino	40.7374513615	-74.0067978089
1357866	BN.com	40.741520035	-74.004004543
335854	Callen-Lorde Community Health Center	40.7433724333	-74.0031412
477984	La Bergamote	40.7442536167	-74.0028447333
873111	Pier 45 At Christopher Street 	40.7332031333	-74.01172715
85096	Lincoln Tunnel (NJ Side)	40.7626417249	-74.0091848373
396069	Chelsea Recreation Center	40.7486741833	-74.0021195833
386470	Trapeze School New York	40.7524202333	-74.0025133667
3621260	My Secret	40.73537885	-74.008749967
2588596	Co Ba	40.747637853	-74.002142513
3412024	SocialFlow	40.739679	-74.0049455
7547684	Dream Downtown	40.742201076	-74.003530741
46410	Myers Of Keswick	40.7383254667	-74.0058901667
651931	Tipsy Parson	40.7443301601	-74.0027272076
164511	Ole's	40.72878176	-74.0350318455
187679	Corsino	40.7387003372	-74.0055997108
88730	Hudson Bar and Books	40.738816982	-74.0055119865
1004182	Blow	40.7405429515	-74.0043581618
879822	M2	40.7512836289	-74.0022185827
489738	Three Tarts	40.7446642837	-74.0025821783
1577586	Ole Singstad	40.7295871186	-74.0387883782
108907	Chanpen Thai Cuisine	40.7421403	-74.0034926333
1088056	Omai	40.7444578402	-74.0026275639
2661148	Presidential Square	40.7283645157	-74.0327560902
442877	Blossom Vegan Restaurant & Cafe	40.74538956	-74.0022958323
7164537	The McKittrick Hotel	40.75260198	-74.00236201
7593292	High Beer Garden	40.752175017	-74.002211667
821588	Rays Boende	40.7467942247	-74.0019865054
1586028	Goat Gulch East	40.748153674	-74.001866207
7508495	Dil-E Punjab Deli	40.744887572	-74.002350569
4003078	La Fusta	40.763748425	-74.048179033
846012	Corporal John A. Servalli Playground	40.73986285	-74.00454035
490727	Bertucci's Pizza	40.728466959	-74.0341539383
590541	Perry Street	40.7342447284	-74.0096847287
517633	Rafaella On Ninth	40.7450603488	-74.0022016106
2692579	George Washington Building	40.728251867	-74.032986183
7209169	Shrine of Our Lady of Guadalupe	40.7410905574	-74.0037034646
6141269	Manhattan View	40.769539892	-74.026221624
3371070	Jake's Saloon	40.74595225	-74.001973475
551891	Le Grainne Cafe	40.7453901094	-74.0020812086
89238	House Of Cards And Curiosities	40.7379983831	-74.0057194233
688442	Wallse	40.7354132291	-74.0081763268
202027	Monettis Pizza	40.7696140833	-74.02708275
2932038	James Monroe Building	40.72824075	-74.033254683
1080179	Recette	40.7372406167	-74.0063342
542539	Hess	40.7687361293	-74.0209597349
149326	Billy's Bakery	40.745333638	-74.0020588847
7164074	Nyehaus	40.744301198	-74.002313782
4886777	Bistro de la Gare	40.7381067	-74.0055748667
1085959	Hudson Guild	40.749101647	-74.0016312952
1365785	Boca Grande	40.728447965	-74.03508219
6583311	Kobma Thai	40.737665889	-74.005904736
7051436	Velour	40.75019394	-74.001659885
610781	Chris Chase Hair Salon	40.7455722333	-74.0019337833
331796	Gaslight	40.7403637701	-74.0039579495
188308	Ignighter West Village Apt	40.73615545	-74.00724895
383704	Mole	40.7381420608	-74.0054251203
416957	Sakura Hana	40.7380425154	-74.0054882443
623510	Chelsea Square Resturaunt	40.74661875	-74.0016732333
2158790	John Adams Building	40.727941111	-74.0313575
866932	Bertucci's	40.7282562256	-74.0344314575
472326	Confucius	40.7282538	-74.0344321
6666758	SuperWash	40.76808502	-74.04026949
7514870	Gotham volleyball	40.7433289289	-74.0024471283
307040	Joe The Art of Coffee	40.7467449182	-74.0016071443
7164071	Nyehaus	40.744520372	-74.002032834
509512	11th Street Cafe	40.7356915745	-74.0075405842
116487	The Otheroom	40.73485595	-74.0084701333
2692539	Runner's High	40.727923417	-74.0319612
2838798	Newport Animal Hospital	40.727887684	-74.031464823
7489932	Rainbow City	40.751981531	-74.001730607
725096	The Coop	40.7368277598	-74.00639534
6294864	The Cathouse!	40.727881399	-74.031684637
908830	Moonstruck Diner	40.7464162532	-74.0015794298
5600409	The Orient Express	40.735737	-74.007439
496294	Port Authority of NY & NJ	40.7314540333	-74.04486135
2090921	BN.com	40.7412095	-74.00326359
447036	Burger King	40.729720201	-74.0409105547
1414168	Pier 46	40.733087483	-74.01067435
213229	Duane Reade	40.72827905	-74.03538364
6438576	John Lovejoy Elliott Center	40.7495376727	-74.001352787
3368003	Alan's Alley Video	40.7463384782	-74.0015351772
793040	Bombay Talkie	40.7454847333	-74.0016864
2730270	NY Waterways Ferry	40.7277628608	-74.0303850174
3552761	Charles Lane	40.734596067	-74.0085899
210728	Paris Commune	40.7365254986	-74.0064728024
6919688	Nasty London!	40.727785741	-74.031957057
699200	West Chelsea Veterinary	40.7385239	-74.00479537
1914352	9 Avenue & West 23 Street	40.7464766581	-74.0014064312
29180	Klee Brasserie	40.745964611	-74.0014894022
502561	The Pantry	40.7467593698	-74.0013588336
1574279	GNC	40.7290215	-74.03910775
614075	Hudson Farmers Market	40.7511286728	-74.0570101211
174947	Pier 76	40.75802295	-74.0039005667
176426	Chelsea Pines Inn	40.7399193	-74.00373495
1093164	Famous Original Ray's Pizza	40.7457266255	-74.0014316735
306511	Dunkin' Donuts	40.7700807667	-74.0274139667
277775	Le Grainne Cafe	40.74311715	-74.00213152
553719	Deric's Flat	40.74255579	-74.00233733
548483	Cuba Cafe	40.74255579	-74.00233733
549154	Lasagna Ristorante	40.74255579	-74.00233733
1161459	Shoprite	40.73031389	-74.04311704
6847793	El Canton-East Coast!	40.7276775754	-74.0327243527
7035585	Maritime Hotel	40.745478	-74.001357
1194825	Antica Venezia	40.7332840667	-74.0098815
2692524	Newport Swim & Fitness	40.7275687	-74.031702617
